5557.73549 18.658 0.031
5558.74795 18.700 0.030
5559.63504 18.785 0.044
5561.71327 18.662 0.039
5565.74497 18.680 0.030
5566.76620 18.766 0.044
5570.79946 18.916 0.052
5574.79109 18.852 0.035
5575.79337 18.742 0.043
5576.79010 18.653 0.030
5577.72870 18.803 0.040
5578.73223 18.759 0.047
5579.78245 18.807 0.070
5580.72595 18.665 0.037
5582.75898 18.666 0.040
5583.67589 18.700 0.035
5589.73411 18.735 0.034
5590.66607 18.705 0.033
5592.73957 18.937 0.034
5594.68903 18.671 0.028
5595.68719 18.731 0.028
5597.68374 18.682 0.029
5599.69266 18.800 0.038
5601.71816 18.654 0.033
5602.69022 18.652 0.026
5604.71094 18.736 0.037
5605.69689 18.747 0.030
5607.65174 18.925 0.050
5609.66727 18.617 0.043
5612.64924 18.674 0.049
5615.60380 18.716 0.028
5623.54388 18.705 0.035
5626.53959 18.719 0.035
5628.54093 18.778 0.050
5630.55809 18.637 0.032
5632.53669 18.640 0.046
5634.53047 18.773 0.048
5638.53402 18.669 0.067
5640.55338 18.803 0.057
5642.52932 18.670 0.030
5644.52989 18.842 0.034
5646.49235 18.682 0.042
5648.49467 18.658 0.041
5650.49020 18.770 0.039
5652.49077 18.695 0.032
5653.51762 18.708 0.041
5654.51253 18.651 0.039
5656.49306 18.707 0.033
5659.48894 18.719 0.040
5665.48094 18.696 0.050
5668.51783 18.682 0.047
5670.47702 18.709 0.049
5672.50946 18.736 0.042
5676.49722 18.652 0.014
5680.47312 18.747 0.051
5682.47002 18.649 0.046
5785.91950 18.639 0.034
5796.92144 18.642 0.044
5803.85536 18.634 0.028
5806.92275 18.713 0.041
5807.85108 18.650 0.030
5809.88222 18.780 0.026
5812.87800 18.771 0.031
5815.85733 18.640 0.030
5818.84636 18.654 0.034
5820.83528 18.879 0.039
5823.82773 18.700 0.031
5825.78489 18.610 0.023
5827.82771 18.920 0.031
5829.76095 18.711 0.024
5832.78535 18.713 0.023
5833.87045 18.705 0.027
5835.76145 18.809 0.030
5836.83499 18.727 0.035
5839.76373 18.697 0.029
5841.84504 18.753 0.030
5844.84822 18.663 0.043
5850.83662 18.655 0.027
5851.75971 18.643 0.031
5853.81201 18.845 0.035
5859.74124 18.600 0.029
5859.74364 18.627 0.027
5861.72519 18.728 0.039
5862.75173 18.675 0.024
5864.73356 18.935 0.031
5866.74345 18.692 0.030
5867.82264 18.729 0.027
5869.78407 18.686 0.026
5870.72404 18.703 0.030
5872.80705 18.707 0.030
5872.87506 18.904 0.094
5873.71347 18.657 0.038
5875.76822 18.819 0.035
5879.77604 18.740 0.057
5881.75579 18.661 0.034
5883.74117 18.772 0.037
5885.75314 18.662 0.034
5888.76914 18.710 0.034
5890.79586 18.795 0.038
5892.70480 18.691 0.042
5894.74671 18.704 0.028
5896.73123 18.643 0.031
5898.74192 18.730 0.031
5900.68443 18.807 0.046
5902.68476 18.621 0.037
5903.70142 18.672 0.044
5904.69949 18.792 0.038
5905.67341 18.727 0.036
5906.68524 18.668 0.038
5907.67690 18.641 0.033
5909.68107 18.714 0.037
5911.69289 18.736 0.033
5912.72744 18.838 0.034
5913.76866 18.638 0.026
5914.72549 18.632 0.023
5915.73155 18.798 0.029
5916.70125 18.733 0.027
5917.69824 18.663 0.023
5922.76608 18.706 0.027
5923.69325 18.847 0.026
5924.67429 18.644 0.027
5925.73728 18.653 0.034
5926.70004 18.734 0.028
5927.69943 18.760 0.035
5929.67337 18.724 0.030
5932.72399 18.712 0.038
5933.73650 18.710 0.036
5934.75743 18.808 0.036
5938.65866 18.750 0.032
5939.66719 18.659 0.033
5940.66371 18.719 0.027
5941.69206 18.886 0.037
5942.68725 18.667 0.030
5943.68841 18.570 0.028
5944.65133 18.730 0.025
5945.66094 18.936 0.036
5946.68450 18.665 0.028
5947.66816 18.642 0.034
5948.64472 18.727 0.026
5949.67429 18.701 0.035
5950.62684 18.627 0.021
5954.67230 18.617 0.019
5956.67177 18.817 0.028
5958.66844 18.624 0.025
5960.63205 18.705 0.024
5962.60141 18.752 0.046
5964.57583 18.706 0.042
5967.58148 18.965 0.043
5968.61621 18.719 0.037
5969.58197 18.627 0.026
5971.62323 18.721 0.025
5973.59918 18.665 0.023
5976.60631 18.620 0.031
5978.68259 18.831 0.032
5980.54921 18.724 0.039
5981.59124 18.714 0.033
5983.65614 18.710 0.025
5985.57817 18.836 0.030
5987.57744 18.642 0.028
5989.57853 19.007 0.038
5991.59001 18.654 0.048
5992.57471 18.675 0.032
5994.61260 18.558 0.041
5995.59572 18.529 0.040
5997.58288 18.726 0.042
6000.56735 18.784 0.033
6004.55413 18.879 0.039
6008.56289 18.672 0.028
6017.54054 18.759 0.037
6022.54756 18.831 0.046
6025.52278 18.681 0.048
6035.50310 18.653 0.033
6037.47963 18.798 0.050
6039.47843 18.696 0.055
6053.46527 18.681 0.052
6065.46518 18.693 0.054
6119.92017 18.697 0.042
6147.93492 18.876 0.068
6157.90533 18.590 0.032
6167.89686 18.659 0.033
6180.88790 18.900 0.049
6199.85046 18.642 0.051
6202.85766 18.877 0.041
6204.89259 18.714 0.038
6208.80126 18.677 0.028
6211.85198 18.703 0.033
6215.80391 18.664 0.026
6219.84002 18.696 0.031
6221.85455 18.725 0.032
6225.75469 18.776 0.037
6229.81348 18.686 0.042
6231.78604 18.920 0.042
6235.80570 18.953 0.035
6239.84604 18.785 0.034
6244.78266 18.622 0.026
6248.73176 18.646 0.027
6253.79183 18.901 0.030
6256.74419 18.708 0.034
6259.75404 18.602 0.038
6263.81077 18.633 0.028
6267.77440 18.761 0.035
6272.77016 18.816 0.035
6277.75797 18.621 0.020
6284.79053 18.671 0.026
6287.75207 18.708 0.036
6291.73752 18.652 0.039
6296.74332 18.653 0.030
6302.70102 18.687 0.027
6309.67995 18.710 0.030
6316.66293 18.826 0.042
6338.57408 18.971 0.037
6339.61217 18.657 0.026
6348.60181 18.730 0.043
6354.55505 18.683 0.029
6360.56526 18.862 0.031
6363.56189 18.746 0.031
6373.55482 18.681 0.031
6380.48916 18.665 0.039
6388.50560 18.586 0.030
6397.47670 18.906 0.054
6508.90727 18.642 0.029
6530.90628 18.706 0.035
6548.82635 18.726 0.026
6567.88754 18.640 0.032
6573.79131 18.816 0.024
6584.83425 18.904 0.038
6593.71236 18.636 0.038
6608.86296 18.635 0.030
6613.83543 18.936 0.056
6617.70596 18.806 0.026
6624.71154 18.732 0.028
6628.72028 19.133 0.041
6641.68799 18.725 0.036
6647.70022 18.761 0.029
6657.76420 18.894 0.033
6662.76166 18.741 0.036
6668.73775 18.707 0.032
6668.75497 18.796 0.032
6673.74702 18.684 0.050
6679.73246 18.773 0.026
6692.67085 18.623 0.024
6696.66640 18.684 0.029
6700.64917 18.576 0.032
6704.67931 18.704 0.053
6709.52987 18.955 0.035
6713.59339 18.687 0.036
6735.58620 18.754 0.035
